cx,cy,cz,count,density,i,j,k
0.059633,0.274128,0.454358,209,1.67200000e+06,10,24,16
0.059633,0.324128,-0.245642,130,1.04000000e+06,10,25,2
0.059633,0.324128,-0.195642,48,3.84000000e+05,10,25,3
0.059633,0.324128,-0.145642,227,1.81600000e+06,10,25,4
0.059633,0.324128,-0.095642,76,6.08000000e+05,10,25,5
0.059633,0.324128,-0.045642,61,4.88000000e+05,10,25,6
0.059633,0.324128,0.004358,43,3.44000000e+05,10,25,7
0.059633,0.324128,0.054358,30,2.40000000e+05,10,25,8
0.059633,0.324128,0.154358,140,1.12000000e+06,10,25,10
0.059633,0.324128,0.204358,737,5.89600000e+06,10,25,11
0.059633,0.324128,0.254358,340,2.72000000e+06,10,25,12
0.059633,0.324128,0.304358,281,2.24800000e+06,10,25,13
0.059633,0.324128,0.404358,14,1.12000000e+05,10,25,15
0.059633,0.324128,0.454358,238,1.90400000e+06,10,25,16
0.059633,0.374128,-0.245642,279,2.23200000e+06,10,26,2
0.059633,0.374128,-0.195642,102,8.16000000e+05,10,26,3
0.059633,0.374128,-0.145642,306,2.44800000e+06,10,26,4
0.059633,0.374128,-0.095642,74,5.92000000e+05,10,26,5
0.059633,0.374128,0.104358,82,6.56000000e+05,10,26,9
0.059633,0.374128,0.154358,901,7.20800000e+06,10,26,10
0.059633,0.374128,0.204358,8,6.40000000e+04,10,26,11
0.059633,0.374128,0.304358,266,2.12800000e+06,10,26,13
0.059633,0.374128,0.354358,90,7.20000000e+05,10,26,14
0.059633,0.374128,0.404358,289,2.31200000e+06,10,26,15
0.059633,0.374128,0.454358,84,6.72000000e+05,10,26,16
0.059633,0.424128,-0.245642,256,2.04800000e+06,10,27,2
0.059633,0.424128,-0.195642,561,4.48800000e+06,10,27,3
0.059633,0.424128,-0.145642,350,2.80000000e+06,10,27,4
0.059633,0.424128,0.104358,725,5.80000000e+06,10,27,9
0.059633,0.424128,0.154358,162,1.29600000e+06,10,27,10
0.059633,0.424128,0.354358,221,1.76800000e+06,10,27,14
0.059633,0.424128,0.404358,128,1.02400000e+06,10,27,15
0.059633,0.424128,0.454358,23,1.84000000e+05,10,27,16
0.059633,0.474128,-0.145642,644,5.15200000e+06,10,28,4
0.059633,0.474128,-0.095642,448,3.58400000e+06,10,28,5
0.059633,0.474128,-0.045642,32,2.56000000e+05,10,28,6
0.059633,0.474128,0.104358,769,6.15200000e+06,10,28,9
0.059633,0.524128,-0.095642,736,5.88800000e+06,10,29,5
0.059633,0.524128,-0.045642,735,5.88000000e+06,10,29,6
0.059633,0.524128,0.054358,391,3.12800000e+06,10,29,8
0.059633,0.524128,0.104358,349,2.79200000e+06,10,29,9
0.059633,0.574128,-0.095642,716,5.72800000e+06,10,30,5
0.059633,0.574128,-0.045642,658,5.26400000e+06,10,30,6
0.059633,0.574128,0.004358,61,4.88000000e+05,10,30,7
0.059633,0.574128,0.054358,787,6.29600000e+06,10,30,8
0.059633,0.574128,0.104358,10,8.00000000e+04,10,30,9
0.059633,0.624128,-0.145642,102,8.16000000e+05,10,31,4
0.059633,0.624128,-0.095642,710,5.68000000e+06,10,31,5
0.059633,0.624128,-0.045642,571,4.56800000e+06,10,31,6
0.059633,0.624128,0.004358,498,3.98400000e+06,10,31,7
0.059633,0.624128,0.054358,652,5.21600000e+06,10,31,8
0.059633,0.674128,-0.145642,176,1.40800000e+06,10,32,4
0.059633,0.674128,-0.095642,385,3.08000000e+06,10,32,5
0.059633,0.674128,-0.045642,707,5.65600000e+06,10,32,6
0.059633,0.674128,0.004358,553,4.42400000e+06,10,32,7
0.059633,0.674128,0.054358,297,2.37600000e+06,10,32,8
0.059633,0.724128,-0.095642,95,7.60000000e+05,10,33,5
0.059633,0.724128,-0.045642,108,8.64000000e+05,10,33,6
0.059633,0.724128,0.004358,15,1.20000000e+05,10,33,7
0.109633,-0.675872,-0.095642,7,5.60000000e+04,11,5,5
0.109633,-0.675872,-0.045642,41,3.28000000e+05,11,5,6
0.109633,-0.625872,-0.145642,1,8.00000000e+03,11,6,4
0.109633,-0.625872,-0.095642,213,1.70400000e+06,11,6,5
0.109633,-0.625872,-0.045642,601,4.80800000e+06,11,6,6
0.109633,-0.625872,0.004358,166,1.32800000e+06,11,6,7
0.109633,-0.575872,-0.195642,7,5.60000000e+04,11,7,3
0.109633,-0.575872,-0.145642,203,1.62400000e+06,11,7,4
0.109633,-0.575872,-0.095642,77,6.16000000e+05,11,7,5
0.109633,-0.575872,-0.045642,12,9.60000000e+04,11,7,6
0.109633,-0.575872,0.004358,474,3.79200000e+06,11,7,7
0.109633,-0.525872,-0.195642,223,1.78400000e+06,11,8,3
0.109633,-0.525872,-0.145642,268,2.14400000e+06,11,8,4
0.109633,-0.525872,0.004358,177,1.41600000e+06,11,8,7
0.109633,-0.525872,0.054358,432,3.45600000e+06,11,8,8
0.109633,-0.525872,0.104358,34,2.72000000e+05,11,8,9
0.109633,-0.475872,-0.245642,61,4.88000000e+05,11,9,2
0.109633,-0.475872,-0.195642,229,1.83200000e+06,11,9,3
0.109633,-0.475872,-0.145642,19,1.52000000e+05,11,9,4
0.109633,-0.475872,0.054358,279,2.23200000e+06,11,9,8
0.109633,-0.475872,0.104358,453,3.62400000e+06,11,9,9
0.109633,-0.425872,-0.245642,329,2.63200000e+06,11,10,2
0.109633,-0.425872,-0.195642,406,3.24800000e+06,11,10,3
0.109633,-0.425872,-0.145642,261,2.08800000e+06,11,10,4
0.109633,-0.425872,-0.095642,79,6.32000000e+05,11,10,5
0.109633,-0.425872,0.054358,81,6.48000000e+05,11,10,8
0.109633,-0.425872,0.104358,471,3.76800000e+06,11,10,9
0.109633,-0.425872,0.154358,407,3.25600000e+06,11,10,10
0.109633,-0.425872,0.204358,39,3.12000000e+05,11,10,11
0.109633,-0.375872,-0.245642,378,3.02400000e+06,11,11,2
0.109633,-0.375872,-0.195642,315,2.52000000e+06,11,11,3
0.109633,-0.375872,-0.145642,58,4.64000000e+05,11,11,4
0.109633,-0.375872,-0.095642,67,5.36000000e+05,11,11,5
0.109633,-0.375872,-0.045642,173,1.38400000e+06,11,11,6
0.109633,-0.375872,0.154358,238,1.90400000e+06,11,11,10
0.109633,-0.375872,0.204358,201,1.60800000e+06,11,11,11
0.109633,-0.325872,-0.245642,378,3.02400000e+06,11,12,2
0.109633,-0.325872,-0.195642,20,1.60000000e+05,11,12,3
0.109633,-0.325872,-0.145642,119,9.52000000e+05,11,12,4
0.109633,-0.325872,-0.045642,80,6.40000000e+05,11,12,6
0.109633,-0.325872,0.004358,62,4.96000000e+05,11,12,7
0.109633,-0.325872,0.204358,657,5.25600000e+06,11,12,11
0.109633,-0.325872,0.254358,138,1.10400000e+06,11,12,12
0.109633,-0.275872,-0.245642,347,2.77600000e+06,11,13,2
0.109633,-0.275872,-0.195642,164,1.31200000e+06,11,13,3
0.109633,-0.275872,-0.145642,53,4.24000000e+05,11,13,4
0.109633,-0.275872,-0.095642,40,3.20000000e+05,11,13,5
0.109633,-0.275872,-0.045642,54,4.32000000e+05,11,13,6
0.109633,-0.275872,0.004358,28,2.24000000e+05,11,13,7
0.109633,-0.275872,0.204358,146,1.16800000e+06,11,13,11
0.109633,-0.275872,0.254358,496,3.96800000e+06,11,13,12
0.109633,-0.275872,0.304358,66,5.28000000e+05,11,13,13
0.109633,-0.225872,-0.195642,569,4.55200000e+06,11,14,3
0.109633,-0.225872,-0.095642,95,7.60000000e+05,11,14,5
0.109633,-0.225872,-0.045642,73,5.84000000e+05,11,14,6
0.109633,-0.225872,0.254358,264,2.11200000e+06,11,14,12
0.109633,-0.225872,0.304358,508,4.06400000e+06,11,14,13
0.109633,-0.175872,-0.245642,60,4.80000000e+05,11,15,2
0.109633,-0.175872,-0.195642,433,3.46400000e+06,11,15,3
0.109633,-0.175872,0.004358,34,2.72000000e+05,11,15,7
0.109633,-0.175872,0.054358,94,7.52000000e+05,11,15,8
0.109633,-0.175872,0.104358,20,1.60000000e+05,11,15,9
0.109633,-0.175872,0.254358,2,1.60000000e+04,11,15,12
0.109633,-0.175872,0.304358,681,5.44800000e+06,11,15,13
0.109633,-0.175872,0.354358,6,4.80000000e+04,11,15,14
0.109633,-0.125872,-0.245642,41,3.28000000e+05,11,16,2
0.109633,-0.125872,-0.195642,420,3.36000000e+06,11,16,3
0.109633,-0.125872,-0.045642,59,4.72000000e+05,11,16,6
0.109633,-0.125872,0.004358,35,2.80000000e+05,11,16,7
0.109633,-0.125872,0.054358,12,9.60000000e+04,11,16,8
0.109633,-0.125872,0.104358,83,6.64000000e+05,11,16,9
0.109633,-0.125872,0.154358,67,5.36000000e+05,11,16,10
0.109633,-0.125872,0.304358,410,3.28000000e+06,11,16,13
0.109633,-0.125872,0.354358,194,1.55200000e+06,11,16,14
0.109633,-0.075872,-0.245642,68,5.44000000e+05,11,17,2
0.109633,-0.075872,-0.195642,360,2.88000000e+06,11,17,3
0.109633,-0.075872,-0.095642,27,2.16000000e+05,11,17,5
0.109633,-0.075872,-0.045642,56,4.48000000e+05,11,17,6
0.109633,-0.075872,0.104358,21,1.68000000e+05,11,17,9
0.109633,-0.075872,0.154358,71,5.68000000e+05,11,17,10
0.109633,-0.075872,0.304358,208,1.66400000e+06,11,17,13
0.109633,-0.075872,0.354358,278,2.22400000e+06,11,17,14
0.109633,-0.025872,-0.245642,36,2.88000000e+05,11,18,2
0.109633,-0.025872,-0.195642,337,2.69600000e+06,11,18,3
0.109633,-0.025872,-0.095642,84,6.72000000e+05,11,18,5
0.109633,-0.025872,0.154358,61,4.88000000e+05,11,18,10
0.109633,-0.025872,0.304358,72,5.76000000e+05,11,18,13
0.109633,-0.025872,0.354358,326,2.60800000e+06,11,18,14
0.109633,0.024128,-0.245642,80,6.40000000e+05,11,19,2
0.109633,0.024128,-0.195642,298,2.38400000e+06,11,19,3
0.109633,0.024128,-0.095642,91,7.28000000e+05,11,19,5
0.109633,0.024128,0.154358,69,5.52000000e+05,11,19,10
0.109633,0.024128,0.354358,392,3.13600000e+06,11,19,14
0.109633,0.024128,0.404358,14,1.12000000e+05,11,19,15
0.109633,0.074128,-0.245642,55,4.40000000e+05,11,20,2
0.109633,0.074128,-0.195642,261,2.08800000e+06,11,20,3
0.109633,0.074128,-0.095642,52,4.16000000e+05,11,20,5
0.109633,0.074128,-0.045642,37,2.96000000e+05,11,20,6
0.109633,0.074128,0.154358,140,1.12000000e+06,11,20,10
0.109633,0.074128,0.354358,40,3.20000000e+05,11,20,14
0.109633,0.074128,0.404358,177,1.41600000e+06,11,20,15
0.109633,0.124128,-0.245642,35,2.80000000e+05,11,21,2
0.109633,0.124128,-0.195642,285,2.28000000e+06,11,21,3
0.109633,0.124128,-0.045642,77,6.16000000e+05,11,21,6
0.109633,0.124128,0.104358,37,2.96000000e+05,11,21,9
0.109633,0.124128,0.154358,77,6.16000000e+05,11,21,10
0.109633,0.124128,0.354358,124,9.92000000e+05,11,21,14
0.109633,0.124128,0.404358,331,2.64800000e+06,11,21,15
0.109633,0.174128,-0.245642,5,4.00000000e+04,11,22,2
0.109633,0.174128,-0.195642,231,1.84800000e+06,11,22,3
0.109633,0.174128,-0.045642,70,5.60000000e+05,11,22,6
0.109633,0.174128,0.004358,64,5.12000000e+05,11,22,7
0.109633,0.174128,0.054358,356,2.84800000e+06,11,22,8
0.109633,0.174128,0.104358,421,3.36800000e+06,11,22,9
0.109633,0.174128,0.154358,385,3.08000000e+06,11,22,10
0.109633,0.174128,0.204358,215,1.72000000e+06,11,22,11
0.109633,0.174128,0.254358,58,4.64000000e+05,11,22,12
0.109633,0.174128,0.354358,276,2.20800000e+06,11,22,14
0.109633,0.174128,0.404358,133,1.06400000e+06,11,22,15
0.109633,0.224128,-0.195642,315,2.52000000e+06,11,23,3
0.109633,0.224128,-0.095642,159,1.27200000e+06,11,23,5
0.109633,0.224128,-0.045642,359,2.87200000e+06,11,23,6
0.109633,0.224128,0.004358,523,4.18400000e+06,11,23,7
0.109633,0.224128,0.054358,384,3.07200000e+06,11,23,8
0.109633,0.224128,0.104358,182,1.45600000e+06,11,23,9
0.109633,0.224128,0.154358,7,5.60000000e+04,11,23,10
0.109633,0.224128,0.204358,14,1.12000000e+05,11,23,11
0.109633,0.224128,0.254358,179,1.43200000e+06,11,23,12
0.109633,0.224128,0.304358,34,2.72000000e+05,11,23,13
0.109633,0.224128,0.354358,363,2.90400000e+06,11,23,14
0.109633,0.224128,0.404358,96,7.68000000e+05,11,23,15
0.109633,0.274128,-0.195642,300,2.40000000e+06,11,24,3
0.109633,0.274128,-0.145642,113,9.04000000e+05,11,24,4
0.109633,0.274128,-0.095642,246,1.96800000e+06,11,24,5
0.109633,0.274128,-0.045642,257,2.05600000e+06,11,24,6
0.109633,0.274128,0.004358,145,1.16000000e+06,11,24,7
0.109633,0.274128,0.054358,329,2.63200000e+06,11,24,8
0.109633,0.274128,0.104358,166,1.32800000e+06,11,24,9
0.109633,0.274128,0.154358,109,8.72000000e+05,11,24,10
0.109633,0.274128,0.204358,277,2.21600000e+06,11,24,11
0.109633,0.274128,0.254358,610,4.88000000e+06,11,24,12
0.109633,0.274128,0.304358,28,2.24000000e+05,11,24,13
0.109633,0.274128,0.354358,189,1.51200000e+06,11,24,14
0.109633,0.274128,0.404358,237,1.89600000e+06,11,24,15
0.109633,0.274128,0.454358,1,8.00000000e+03,11,24,16
0.109633,0.324128,-0.195642,537,4.29600000e+06,11,25,3
0.109633,0.324128,-0.145642,235,1.88000000e+06,11,25,4
0.109633,0.324128,-0.095642,99,7.92000000e+05,11,25,5
0.109633,0.324128,-0.045642,153,1.22400000e+06,11,25,6
0.109633,0.324128,0.004358,73,5.84000000e+05,11,25,7
0.109633,0.324128,0.054358,21,1.68000000e+05,11,25,8
0.109633,0.324128,0.154358,433,3.46400000e+06,11,25,10
0.109633,0.324128,0.204358,436,3.48800000e+06,11,25,11
0.109633,0.324128,0.254358,218,1.74400000e+06,11,25,12
0.109633,0.324128,0.304358,223,1.78400000e+06,11,25,13
0.109633,0.324128,0.354358,106,8.48000000e+05,11,25,14
0.109633,0.324128,0.404358,359,2.87200000e+06,11,25,15
0.109633,0.324128,0.454358,28,2.24000000e+05,11,25,16
0.109633,0.374128,-0.245642,60,4.80000000e+05,11,26,2
0.109633,0.374128,-0.195642,719,5.75200000e+06,11,26,3
0.109633,0.374128,-0.145642,664,5.31200000e+06,11,26,4
0.109633,0.374128,-0.095642,165,1.32000000e+06,11,26,5
0.109633,0.374128,0.104358,574,4.59200000e+06,11,26,9
0.109633,0.374128,0.154358,425,3.40000000e+06,11,26,10
0.109633,0.374128,0.204358,5,4.00000000e+04,11,26,11
0.109633,0.374128,0.254358,12,9.60000000e+04,11,26,12
0.109633,0.374128,0.304358,460,3.68000000e+06,11,26,13
0.109633,0.374128,0.354358,379,3.03200000e+06,11,26,14
0.109633,0.374128,0.404358,201,1.60800000e+06,11,26,15
0.109633,0.424128,-0.245642,2,1.60000000e+04,11,27,2
0.109633,0.424128,-0.195642,155,1.24000000e+06,11,27,3
0.109633,0.424128,-0.145642,479,3.83200000e+06,11,27,4
0.109633,0.424128,-0.095642,638,5.10400000e+06,11,27,5
0.109633,0.424128,-0.045642,108,8.64000000e+05,11,27,6
0.109633,0.424128,0.004358,120,9.60000000e+05,11,27,7
0.109633,0.424128,0.054358,545,4.36000000e+06,11,27,8
0.109633,0.424128,0.104358,834,6.67200000e+06,11,27,9
0.109633,0.424128,0.354358,1,8.00000000e+03,11,27,14
0.109633,0.474128,-0.145642,91,7.28000000e+05,11,28,4
0.109633,0.474128,-0.095642,762,6.09600000e+06,11,28,5
0.109633,0.474128,-0.045642,1199,9.59200000e+06,11,28,6
0.109633,0.474128,0.004358,1025,8.20000000e+06,11,28,7
0.109633,0.474128,0.054358,963,7.70400000e+06,11,28,8
0.109633,0.474128,0.104358,219,1.75200000e+06,11,28,9
0.109633,0.524128,-0.045642,534,4.27200000e+06,11,29,6
0.109633,0.524128,0.004358,958,7.66400000e+06,11,29,7
0.109633,0.524128,0.054358,748,5.98400000e+06,11,29,8
0.109633,0.574128,-0.095642,66,5.28000000e+05,11,30,5
0.109633,0.574128,-0.045642,336,2.68800000e+06,11,30,6
0.109633,0.574128,0.004358,748,5.98400000e+06,11,30,7
0.109633,0.574128,0.054358,563,4.50400000e+06,11,30,8
0.109633,0.624128,-0.095642,33,2.64000000e+05,11,31,5
0.109633,0.624128,-0.045642,98,7.84000000e+05,11,31,6
0.109633,0.624128,0.004358,181,1.44800000e+06,11,31,7
0.109633,0.624128,0.054358,195,1.56000000e+06,11,31,8
0.159633,-0.625872,-0.095642,71,5.68000000e+05,12,6,5
0.159633,-0.625872,-0.045642,96,7.68000000e+05,12,6,6
0.159633,-0.575872,-0.195642,43,3.44000000e+05,12,7,3
0.159633,-0.575872,-0.145642,53,4.24000000e+05,12,7,4
0.159633,-0.575872,-0.095642,200,1.60000000e+06,12,7,5
0.159633,-0.575872,-0.045642,411,3.28800000e+06,12,7,6
0.159633,-0.575872,0.004358,234,1.87200000e+06,12,7,7
0.159633,-0.525872,-0.195642,82,6.56000000e+05,12,8,3
0.159633,-0.525872,-0.145642,336,2.68800000e+06,12,8,4
0.159633,-0.525872,-0.095642,33,2.64000000e+05,12,8,5
0.159633,-0.525872,0.004358,295,2.36000000e+06,12,8,7
0.159633,-0.525872,0.054358,102,8.16000000e+05,12,8,8
0.159633,-0.475872,-0.245642,69,5.52000000e+05,12,9,2
0.159633,-0.475872,-0.195642,533,4.26400000e+06,12,9,3
0.159633,-0.475872,-0.145642,422,3.37600000e+06,12,9,4
0.159633,-0.475872,-0.095642,77,6.16000000e+05,12,9,5
0.159633,-0.475872,0.004358,221,1.76800000e+06,12,9,7
0.159633,-0.475872,0.054358,356,2.84800000e+06,12,9,8
0.159633,-0.425872,-0.245642,485,3.88000000e+06,12,10,2
0.159633,-0.425872,-0.195642,432,3.45600000e+06,12,10,3
0.159633,-0.425872,-0.145642,80,6.40000000e+05,12,10,4
0.159633,-0.425872,-0.095642,148,1.18400000e+06,12,10,5
0.159633,-0.425872,0.054358,568,4.54400000e+06,12,10,8
0.159633,-0.425872,0.104358,467,3.73600000e+06,12,10,9
0.159633,-0.425872,0.154358,53,4.24000000e+05,12,10,10
0.159633,-0.375872,-0.245642,707,5.65600000e+06,12,11,2
0.159633,-0.375872,-0.195642,255,2.04000000e+06,12,11,3
0.159633,-0.375872,-0.095642,12,9.60000000e+04,12,11,5
0.159633,-0.375872,-0.045642,76,6.08000000e+05,12,11,6
0.159633,-0.375872,0.104358,314,2.51200000e+06,12,11,9
0.159633,-0.375872,0.154358,408,3.26400000e+06,12,11,10
0.159633,-0.375872,0.204358,14,1.12000000e+05,12,11,11
0.159633,-0.375872,0.254358,34,2.72000000e+05,12,11,12
0.159633,-0.325872,-0.245642,447,3.57600000e+06,12,12,2
0.159633,-0.325872,-0.195642,203,1.62400000e+06,12,12,3
0.159633,-0.325872,-0.145642,36,2.88000000e+05,12,12,4
0.159633,-0.325872,-0.045642,61,4.88000000e+05,12,12,6
0.159633,-0.325872,0.104358,8,6.40000000e+04,12,12,9
0.159633,-0.325872,0.154358,332,2.65600000e+06,12,12,10
0.159633,-0.325872,0.204358,460,3.68000000e+06,12,12,11
0.159633,-0.325872,0.254358,299,2.39200000e+06,12,12,12
0.159633,-0.275872,-0.245642,282,2.25600000e+06,12,13,2
0.159633,-0.275872,-0.195642,71,5.68000000e+05,12,13,3
0.159633,-0.275872,-0.145642,51,4.08000000e+05,12,13,4
0.159633,-0.275872,-0.095642,32,2.56000000e+05,12,13,5
0.159633,-0.275872,-0.045642,122,9.76000000e+05,12,13,6
0.159633,-0.275872,0.154358,123,9.84000000e+05,12,13,10
0.159633,-0.275872,0.204358,512,4.09600000e+06,12,13,11
0.159633,-0.275872,0.254358,115,9.20000000e+05,12,13,12
0.159633,-0.225872,-0.245642,16,1.28000000e+05,12,14,2
0.159633,-0.225872,-0.195642,436,3.48800000e+06,12,14,3
0.159633,-0.225872,-0.095642,80,6.40000000e+05,12,14,5
0.159633,-0.225872,-0.045642,53,4.24000000e+05,12,14,6
0.159633,-0.225872,0.204358,187,1.49600000e+06,12,14,11
0.159633,-0.225872,0.254358,584,4.67200000e+06,12,14,12
0.159633,-0.175872,-0.195642,416,3.32800000e+06,12,15,3
0.159633,-0.175872,0.054358,1,8.00000000e+03,12,15,8
0.159633,-0.175872,0.254358,652,5.21600000e+06,12,15,12
0.159633,-0.175872,0.304358,92,7.36000000e+05,12,15,13
0.159633,-0.125872,-0.195642,343,2.74400000e+06,12,16,3
0.159633,-0.125872,-0.045642,14,1.12000000e+05,12,16,6
0.159633,-0.125872,0.004358,89,7.12000000e+05,12,16,7
0.159633,-0.125872,0.054358,66,5.28000000e+05,12,16,8
0.159633,-0.125872,0.104358,12,9.60000000e+04,12,16,9
0.159633,-0.125872,0.254358,242,1.93600000e+06,12,16,12
0.159633,-0.125872,0.304358,374,2.99200000e+06,12,16,13
0.159633,-0.075872,-0.195642,342,2.73600000e+06,12,17,3
0.159633,-0.075872,-0.045642,105,8.40000000e+05,12,17,6
0.159633,-0.075872,0.004358,18,1.44000000e+05,12,17,7
0.159633,-0.075872,0.054358,32,2.56000000e+05,12,17,8
0.159633,-0.075872,0.104358,81,6.48000000e+05,12,17,9
0.159633,-0.075872,0.254358,175,1.40000000e+06,12,17,12
0.159633,-0.075872,0.304358,535,4.28000000e+06,12,17,13
0.159633,-0.025872,-0.195642,268,2.14400000e+06,12,18,3
0.159633,-0.025872,-0.145642,7,5.60000000e+04,12,18,4
0.159633,-0.025872,-0.095642,17,1.36000000e+05,12,18,5
0.159633,-0.025872,-0.045642,42,3.36000000e+05,12,18,6
0.159633,-0.025872,0.104358,83,6.64000000e+05,12,18,9
0.159633,-0.025872,0.154358,8,6.40000000e+04,12,18,10
0.159633,-0.025872,0.254358,14,1.12000000e+05,12,18,12
0.159633,-0.025872,0.304358,418,3.34400000e+06,12,18,13
0.159633,-0.025872,0.354358,6,4.80000000e+04,12,18,14
0.159633,0.024128,-0.195642,168,1.34400000e+06,12,19,3
0.159633,0.024128,-0.145642,30,2.40000000e+05,12,19,4
0.159633,0.024128,-0.095642,20,1.60000000e+05,12,19,5
0.159633,0.024128,-0.045642,39,3.12000000e+05,12,19,6
0.159633,0.024128,0.104358,40,3.20000000e+05,12,19,9
0.159633,0.024128,0.154358,34,2.72000000e+05,12,19,10
0.159633,0.024128,0.304358,65,5.20000000e+05,12,19,13
0.159633,0.024128,0.354358,211,1.68800000e+06,12,19,14
0.159633,0.074128,-0.195642,196,1.56800000e+06,12,20,3
0.159633,0.074128,-0.145642,45,3.60000000e+05,12,20,4
0.159633,0.074128,-0.095642,11,8.80000000e+04,12,20,5
0.159633,0.074128,-0.045642,96,7.68000000e+05,12,20,6
0.159633,0.074128,0.104358,7,5.60000000e+04,12,20,9
0.159633,0.074128,0.154358,180,1.44000000e+06,12,20,10
0.159633,0.074128,0.304358,109,8.72000000e+05,12,20,13
0.159633,0.074128,0.354358,168,1.34400000e+06,12,20,14
0.159633,0.074128,0.404358,92,7.36000000e+05,12,20,15
0.159633,0.124128,-0.195642,176,1.40800000e+06,12,21,3
0.159633,0.124128,-0.145642,48,3.84000000e+05,12,21,4
0.159633,0.124128,-0.045642,101,8.08000000e+05,12,21,6
0.159633,0.124128,0.054358,35,2.80000000e+05,12,21,8
0.159633,0.124128,0.104358,64,5.12000000e+05,12,21,9
0.159633,0.124128,0.154358,181,1.44800000e+06,12,21,10
0.159633,0.124128,0.204358,17,1.36000000e+05,12,21,11
0.159633,0.124128,0.304358,1,8.00000000e+03,12,21,13
0.159633,0.124128,0.354358,424,3.39200000e+06,12,21,14
0.159633,0.124128,0.404358,68,5.44000000e+05,12,21,15
0.159633,0.174128,-0.195642,269,2.15200000e+06,12,22,3
0.159633,0.174128,-0.095642,35,2.80000000e+05,12,22,5
0.159633,0.174128,-0.045642,294,2.35200000e+06,12,22,6
0.159633,0.174128,0.004358,322,2.57600000e+06,12,22,7
0.159633,0.174128,0.054358,335,2.68000000e+06,12,22,8
0.159633,0.174128,0.104358,321,2.56800000e+06,12,22,9
0.159633,0.174128,0.154358,244,1.95200000e+06,12,22,10
0.159633,0.174128,0.204358,280,2.24000000e+06,12,22,11
0.159633,0.174128,0.304358,37,2.96000000e+05,12,22,13
0.159633,0.174128,0.354358,287,2.29600000e+06,12,22,14
0.159633,0.224128,-0.195642,462,3.69600000e+06,12,23,3
0.159633,0.224128,-0.095642,281,2.24800000e+06,12,23,5
0.159633,0.224128,-0.045642,342,2.73600000e+06,12,23,6
0.159633,0.224128,0.004358,104,8.32000000e+05,12,23,7
0.159633,0.224128,0.054358,159,1.27200000e+06,12,23,8
0.159633,0.224128,0.104358,295,2.36000000e+06,12,23,9
0.159633,0.224128,0.154358,123,9.84000000e+05,12,23,10
0.159633,0.224128,0.204358,109,8.72000000e+05,12,23,11
0.159633,0.224128,0.254358,36,2.88000000e+05,12,23,12
0.159633,0.224128,0.304358,81,6.48000000e+05,12,23,13
0.159633,0.224128,0.354358,256,2.04800000e+06,12,23,14
0.159633,0.274128,-0.195642,829,6.63200000e+06,12,24,3
0.159633,0.274128,-0.145642,232,1.85600000e+06,12,24,4
0.159633,0.274128,-0.095642,186,1.48800000e+06,12,24,5
0.159633,0.274128,-0.045642,183,1.46400000e+06,12,24,6
0.159633,0.274128,0.004358,310,2.48000000e+06,12,24,7
0.159633,0.274128,0.054358,499,3.99200000e+06,12,24,8
0.159633,0.274128,0.104358,269,2.15200000e+06,12,24,9
0.159633,0.274128,0.154358,159,1.27200000e+06,12,24,10
0.159633,0.274128,0.204358,552,4.41600000e+06,12,24,11
0.159633,0.274128,0.254358,163,1.30400000e+06,12,24,12
0.159633,0.274128,0.304358,73,5.84000000e+05,12,24,13
0.159633,0.274128,0.354358,285,2.28000000e+06,12,24,14
0.159633,0.324128,-0.195642,761,6.08800000e+06,12,25,3
0.159633,0.324128,-0.145642,715,5.72000000e+06,12,25,4
0.159633,0.324128,-0.095642,698,5.58400000e+06,12,25,5
0.159633,0.324128,-0.045642,321,2.56800000e+06,12,25,6
0.159633,0.324128,0.004358,308,2.46400000e+06,12,25,7
0.159633,0.324128,0.054358,322,2.57600000e+06,12,25,8
0.159633,0.324128,0.104358,178,1.42400000e+06,12,25,9
0.159633,0.324128,0.154358,470,3.76000000e+06,12,25,10
0.159633,0.324128,0.204358,187,1.49600000e+06,12,25,11
0.159633,0.324128,0.254358,318,2.54400000e+06,12,25,12
0.159633,0.324128,0.304358,122,9.76000000e+05,12,25,13
0.159633,0.324128,0.354358,222,1.77600000e+06,12,25,14
0.159633,0.374128,-0.195642,169,1.35200000e+06,12,26,3
0.159633,0.374128,-0.145642,131,1.04800000e+06,12,26,4
0.159633,0.374128,-0.095642,604,4.83200000e+06,12,26,5
0.159633,0.374128,-0.045642,837,6.69600000e+06,12,26,6
0.159633,0.374128,0.004358,726,5.80800000e+06,12,26,7
0.159633,0.374128,0.054358,719,5.75200000e+06,12,26,8
0.159633,0.374128,0.104358,831,6.64800000e+06,12,26,9
0.159633,0.374128,0.154358,274,2.19200000e+06,12,26,10
0.159633,0.374128,0.204358,251,2.00800000e+06,12,26,11
0.159633,0.374128,0.254358,559,4.47200000e+06,12,26,12
0.159633,0.374128,0.304358,242,1.93600000e+06,12,26,13
0.159633,0.374128,0.354358,163,1.30400000e+06,12,26,14
0.159633,0.424128,-0.095642,261,2.08800000e+06,12,27,5
0.159633,0.424128,-0.045642,913,7.30400000e+06,12,27,6
0.159633,0.424128,0.004358,1073,8.58400000e+06,12,27,7
0.159633,0.424128,0.054358,735,5.88000000e+06,12,27,8
0.159633,0.424128,0.104358,57,4.56000000e+05,12,27,9
